station_id,station_name,latitude,longitude,HUC8,NAME
ECC04,Cayuga Creek @ Town Line Rd,42.880062,-78.577822,"04120103",Buffalo-Eighteenmile
ECC02,Cayuga Creek @ Rowley Bridge,42.89409,-78.73209,"04120103",Buffalo-Eighteenmile
ECC03,Cayuga Creek @ Clinton Bridge,42.87105,-78.78378,"04120103",Buffalo-Eighteenmile
BR01,Buffalo River @ Canalside,42.87588,-78.8791,"04120103",Buffalo-Eighteenmile
BR02,Buffalo River @ Riverfest Park,42.87014,-78.87071,"04120103",Buffalo-Eighteenmile
BR03,Buffalo River @ Red Jacket Park,42.86322,-78.85079,"04120103",Buffalo-Eighteenmile
BR04,Buffalo River @ Seneca Bluffs,42.86416,-78.81998,"04120103",Buffalo-Eighteenmile
CC02,Cazenovia Park downstream of falls,42.84608,-78.806276,"04120103",Buffalo-Eighteenmile
CC01,Cazenovia Park upstream of falls,42.84451,-78.80469,"04120103",Buffalo-Eighteenmile
CC03,Cazenovia Creek @ West Seneca Soccer Complex,42.8237,-78.76578,"04120103",Buffalo-Eighteenmile
CC04,Cazenovia Creek @ Mill Road Park,42.83066,-78.74337,"04120103",Buffalo-Eighteenmile
CC05,Cazenovia Creek @ Leydecker Bridge,42.83306,-78.71653,"04120103",Buffalo-Eighteenmile
SKM01,Smokes Creek @ Rt 5,42.813416,-78.842016,"04120103",Buffalo-Eighteenmile
SMK04,South Smokes @ Johnson St,42.812776,-78.826207,"04120103",Buffalo-Eighteenmile
SMK02,Smokes Creek @ South Shore Blvd,42.820609,-78.810143,"04120103",Buffalo-Eighteenmile
SMK03,Smokes Creek @ Fisher Rd,42.818789,-78.778324,"04120103",Buffalo-Eighteenmile
SMK05,South Smokes @ Lake Ave,42.7968,-78.803866,"04120103",Buffalo-Eighteenmile
RUSH02,Rush Creek @ Big Tree Rd,42.771575,-78.82188,"04120103",Buffalo-Eighteenmile
RUSH01,Rush Creek @ Milestrip,42.790254,-78.836995,"04120103",Buffalo-Eighteenmile
BC08,Buffalo Creek @ Burchfield Nature Center,42.85469,-78.75361,"04120103",Buffalo-Eighteenmile
BC09,Buffalo Creek @ Borden Rd,42.85795,-78.7088,"04120103",Buffalo-Eighteenmile
EMC01,Eighteenmile Creek @ Old Lake Shore Rd Bridge,42.712208,-78.966392,"04120103",Buffalo-Eighteenmile
EMC02,Eighteenmile Creek @ South Branch Confluence,42.700706,-78.904828,"04120103",Buffalo-Eighteenmile
BC07,Buffalo Creek @ Sill,42.86442,-78.77888,"04120103",Buffalo-Eighteenmile
BC06,Oxbow Wetland,42.864931,-78.779865,"04120103",Buffalo-Eighteenmile
EMC03,Eighteenmile Creek @ Gowanda St. Rd Bridge,42.706475,-78.849177,"04120103",Buffalo-Eighteenmile
BC01,Buffalo Creek @ Elma Village Green,42.85171,-78.6354,"04120103",Buffalo-Eighteenmile
BC02,Buffalo Creek @ Elma Centennial,42.82139,-78.5837,"04120103",Buffalo-Eighteenmile
BC03,Hunters Creek @ Hunters Creek Co Park,42.73798,-78.54775,"04120103",Buffalo-Eighteenmile
BC04,Beaver Pond @ Beaver Meadow,42.672292,-78.38243,"04120103",Buffalo-Eighteenmile
BC05,Beaver Meadow Stream,42.672054,-78.404195,"04120103",Buffalo-Eighteenmile
ECC03,Cayuga Creek @ Clinton Bridge,42.87105,-78.78378,"04120103",Buffalo-Eighteenmile
ECC02,Cayuga Creek @ Rowley Bridge,42.89409,-78.73209,"04120103",Buffalo-Eighteenmile
ECC04,Cayuga Creek @ Town Line Rd,42.880062,-78.577822,"04120103",Buffalo-Eighteenmile
ECC01,Cayuga Creek @ Como Lake,42.89034,-78.65773,"04120103",Buffalo-Eighteenmile
BR01,Buffalo River @ Canalside,42.87588,-78.8791,"04120103",Buffalo-Eighteenmile
BR02,Buffalo River @ Riverfest Park,42.87014,-78.87071,"04120103",Buffalo-Eighteenmile
BR03,Buffalo River @ Red Jacket Park,42.86322,-78.85079,"04120103",Buffalo-Eighteenmile
BR04,Buffalo River @ Seneca Bluffs,42.86416,-78.81998,"04120103",Buffalo-Eighteenmile
CC02,Cazenovia Park downstream of falls,42.84608,-78.806276,"04120103",Buffalo-Eighteenmile
CC01,Cazenovia Park upstream of falls,42.84451,-78.80469,"04120103",Buffalo-Eighteenmile
CC03,Cazenovia Creek @ West Seneca Soccer Complex,42.8237,-78.76578,"04120103",Buffalo-Eighteenmile
CC04,Cazenovia Creek @ Mill Road Park,42.83066,-78.74337,"04120103",Buffalo-Eighteenmile
CC05,Cazenovia Creek @ Leydecker Bridge,42.83306,-78.71653,"04120103",Buffalo-Eighteenmile
BC01,Buffalo Creek @ Elma Village Green,42.85171,-78.6354,"04120103",Buffalo-Eighteenmile
BC02,Buffalo Creek @ Elma Centennial,42.82139,-78.5837,"04120103",Buffalo-Eighteenmile
BC04,Beaver Pond @ Beaver Meadow,42.672292,-78.38243,"04120103",Buffalo-Eighteenmile
BC05,Beaver Meadow Stream,42.672054,-78.404195,"04120103",Buffalo-Eighteenmile
BC03,Hunters Creek @ Hunters Creek Co Park,42.73798,-78.54775,"04120103",Buffalo-Eighteenmile
SKM01,Smokes Creek @ Rt 5,42.813416,-78.842016,"04120103",Buffalo-Eighteenmile
SMK04,South Smokes @ Johnson St,42.812776,-78.826207,"04120103",Buffalo-Eighteenmile
SMK02,Smokes Creek @ South Shore Blvd,42.820609,-78.810143,"04120103",Buffalo-Eighteenmile
SMK03,Smokes Creek @ Fisher Rd,42.818789,-78.778324,"04120103",Buffalo-Eighteenmile
SMK05,South Smokes @ Lake Ave,42.7968,-78.803866,"04120103",Buffalo-Eighteenmile
RUSH02,Rush Creek @ Big Tree Rd,42.771575,-78.82188,"04120103",Buffalo-Eighteenmile
RUSH01,Rush Creek @ Milestrip,42.790254,-78.836995,"04120103",Buffalo-Eighteenmile
EMC01,Eighteenmile Creek @ Old Lake Shore Rd Bridge,42.712208,-78.966392,"04120103",Buffalo-Eighteenmile
BC09,Buffalo Creek @ Borden Rd,42.85795,-78.7088,"04120103",Buffalo-Eighteenmile
BC08,Buffalo Creek @ Burchfield Nature Center,42.85469,-78.75361,"04120103",Buffalo-Eighteenmile
EMC02,Eighteenmile Creek @ South Branch Confluence,42.700706,-78.904828,"04120103",Buffalo-Eighteenmile
BC07,Buffalo Creek @ Sill,42.86442,-78.77888,"04120103",Buffalo-Eighteenmile
EMC03,Eighteenmile Creek @ Gowanda St. Rd Bridge,42.706475,-78.849177,"04120103",Buffalo-Eighteenmile
BC06,Oxbow Wetland,42.864931,-78.779865,"04120103",Buffalo-Eighteenmile
BR01,Buffalo River @ Canalside,42.87588,-78.8791,"04120103",Buffalo-Eighteenmile
BR02,Buffalo River @ Riverfest Park,42.87014,-78.87071,"04120103",Buffalo-Eighteenmile
BR03,Buffalo River @ Red Jacket Park,42.86322,-78.85079,"04120103",Buffalo-Eighteenmile
BR04,Buffalo River @ Seneca Bluffs,42.86416,-78.81998,"04120103",Buffalo-Eighteenmile
CC02,Cazenovia Park downstream of falls,42.84608,-78.806276,"04120103",Buffalo-Eighteenmile
CC01,Cazenovia Park upstream of falls,42.84451,-78.80469,"04120103",Buffalo-Eighteenmile
CC03,Cazenovia Creek @ West Seneca Soccer Complex,42.8237,-78.76578,"04120103",Buffalo-Eighteenmile
CC04,Cazenovia Creek @ Mill Road Park,42.83066,-78.74337,"04120103",Buffalo-Eighteenmile
CC05,Cazenovia Creek @ Leydecker Bridge,42.83306,-78.71653,"04120103",Buffalo-Eighteenmile
ECC03,Cayuga Creek @ Clinton Bridge,42.87105,-78.78378,"04120103",Buffalo-Eighteenmile
ECC02,Cayuga Creek @ Rowley Bridge,42.89409,-78.73209,"04120103",Buffalo-Eighteenmile
ECC01,Cayuga Creek @ Como Lake,42.89034,-78.65773,"04120103",Buffalo-Eighteenmile
ECC04,Cayuga Creek @ Town Line Rd,42.880062,-78.577822,"04120103",Buffalo-Eighteenmile
RUSH01,Rush Creek @ Milestrip,42.790254,-78.836995,"04120103",Buffalo-Eighteenmile
RUSH02,Rush Creek @ Big Tree Rd,42.771575,-78.82188,"04120103",Buffalo-Eighteenmile
SMK05,South Smokes @ Lake Ave,42.7968,-78.803866,"04120103",Buffalo-Eighteenmile
SMK03,Smokes Creek @ Fisher Rd,42.818789,-78.778324,"04120103",Buffalo-Eighteenmile
BC09,Buffalo Creek @ Borden Rd,42.85795,-78.7088,"04120103",Buffalo-Eighteenmile
EMC03,Eighteenmile Creek @ Gowanda St. Rd Bridge,42.706475,-78.849177,"04120103",Buffalo-Eighteenmile
EMC01,Eighteenmile Creek @ Old Lake Shore Rd Bridge,42.712208,-78.966392,"04120103",Buffalo-Eighteenmile
BC08,Buffalo Creek @ Burchfield Nature Center,42.85469,-78.75361,"04120103",Buffalo-Eighteenmile
EMC02,Eighteenmile Creek @ South Branch Confluence,42.700706,-78.904828,"04120103",Buffalo-Eighteenmile
BC07,Buffalo Creek @ Sill,42.86442,-78.77888,"04120103",Buffalo-Eighteenmile
BC06,Oxbow Wetland,42.864931,-78.779865,"04120103",Buffalo-Eighteenmile
BC01,Buffalo Creek @ Elma Village Green,42.85171,-78.6354,"04120103",Buffalo-Eighteenmile
BC02,Buffalo Creek @ Elma Centennial,42.82139,-78.5837,"04120103",Buffalo-Eighteenmile
BC03,Hunters Creek @ Hunters Creek Co Park,42.73798,-78.54775,"04120103",Buffalo-Eighteenmile
BC04,Beaver Pond @ Beaver Meadow,42.672292,-78.38243,"04120103",Buffalo-Eighteenmile
BC05,Beaver Meadow Stream,42.672054,-78.404195,"04120103",Buffalo-Eighteenmile
ECC03,Cayuga Creek @ Clinton Bridge,42.87105,-78.78378,"04120103",Buffalo-Eighteenmile
ECC02,Cayuga Creek @ Rowley Bridge,42.89409,-78.73209,"04120103",Buffalo-Eighteenmile
ECC01,Cayuga Creek @ Como Lake,42.89034,-78.65773,"04120103",Buffalo-Eighteenmile
ECC04,Cayuga Creek @ Town Line Rd,42.880062,-78.577822,"04120103",Buffalo-Eighteenmile
BR04,Buffalo River @ Seneca Bluffs,42.86416,-78.81998,"04120103",Buffalo-Eighteenmile
BR01,Buffalo River @ Canalside,42.87588,-78.8791,"04120103",Buffalo-Eighteenmile
BR02,Buffalo River @ Riverfest Park,42.87014,-78.87071,"04120103",Buffalo-Eighteenmile
BR03,Buffalo River @ Red Jacket Park,42.86322,-78.85079,"04120103",Buffalo-Eighteenmile
CC02,Cazenovia Park downstream of falls,42.84608,-78.806276,"04120103",Buffalo-Eighteenmile
CC01,Cazenovia Park upstream of falls,42.84451,-78.80469,"04120103",Buffalo-Eighteenmile
CC03,Cazenovia Creek @ West Seneca Soccer Complex,42.8237,-78.76578,"04120103",Buffalo-Eighteenmile
CC04,Cazenovia Creek @ Mill Road Park,42.83066,-78.74337,"04120103",Buffalo-Eighteenmile
CC05,Cazenovia Creek @ Leydecker Bridge,42.83306,-78.71653,"04120103",Buffalo-Eighteenmile
BC01,Buffalo Creek @ Elma Village Green,42.85171,-78.6354,"04120103",Buffalo-Eighteenmile
BC02,Buffalo Creek @ Elma Centennial,42.82139,-78.5837,"04120103",Buffalo-Eighteenmile
BC03,Hunters Creek @ Hunters Creek Co Park,42.73798,-78.54775,"04120103",Buffalo-Eighteenmile
BC04,Beaver Pond @ Beaver Meadow,42.672292,-78.38243,"04120103",Buffalo-Eighteenmile
BC05,Beaver Meadow Stream,42.672054,-78.404195,"04120103",Buffalo-Eighteenmile
SKM01,Smokes Creek @ Rt 5,42.813416,-78.842016,"04120103",Buffalo-Eighteenmile
SMK04,South Smokes @ Johnson St,42.812776,-78.826207,"04120103",Buffalo-Eighteenmile
SMK02,Smokes Creek @ South Shore Blvd,42.820609,-78.810143,"04120103",Buffalo-Eighteenmile
SMK03,Smokes Creek @ Fisher Rd,42.818789,-78.778324,"04120103",Buffalo-Eighteenmile
SMK05,South Smokes @ Lake Ave,42.7968,-78.803866,"04120103",Buffalo-Eighteenmile
RUSH02,Rush Creek @ Big Tree Rd,42.771575,-78.82188,"04120103",Buffalo-Eighteenmile
RUSH01,Rush Creek @ Milestrip,42.790254,-78.836995,"04120103",Buffalo-Eighteenmile
EMC01,Eighteenmile Creek @ Old Lake Shore Rd Bridge,42.712208,-78.966392,"04120103",Buffalo-Eighteenmile
BC09,Buffalo Creek @ Borden Rd,42.85795,-78.7088,"04120103",Buffalo-Eighteenmile
EMC02,Eighteenmile Creek @ South Branch Confluence,42.700706,-78.904828,"04120103",Buffalo-Eighteenmile
BC08,Buffalo Creek @ Burchfield Nature Center,42.85469,-78.75361,"04120103",Buffalo-Eighteenmile
EMC03,Eighteenmile Creek @ Gowanda St. Rd Bridge,42.706475,-78.849177,"04120103",Buffalo-Eighteenmile
BC07,Buffalo Creek @ Sill,42.86442,-78.77888,"04120103",Buffalo-Eighteenmile
BC06,Oxbow Wetland,42.864931,-78.779865,"04120103",Buffalo-Eighteenmile
BR01,Buffalo River @ Canalside,42.87588,-78.8791,"04120103",Buffalo-Eighteenmile
BR02,Buffalo River @ Riverfest Park,42.87014,-78.87071,"04120103",Buffalo-Eighteenmile
BR03,Buffalo River @ Red Jacket Park,42.86322,-78.85079,"04120103",Buffalo-Eighteenmile
BR04,Buffalo River @ Seneca Bluffs,42.86416,-78.81998,"04120103",Buffalo-Eighteenmile
CC02,Cazenovia Park downstream of falls,42.84608,-78.806276,"04120103",Buffalo-Eighteenmile
CC01,Cazenovia Park upstream of falls,42.84451,-78.80469,"04120103",Buffalo-Eighteenmile
CC03,Cazenovia Creek @ West Seneca Soccer Complex,42.8237,-78.76578,"04120103",Buffalo-Eighteenmile
CC04,Cazenovia Creek @ Mill Road Park,42.83066,-78.74337,"04120103",Buffalo-Eighteenmile
CC05,Cazenovia Creek @ Leydecker Bridge,42.83306,-78.71653,"04120103",Buffalo-Eighteenmile
ECC02,Cayuga Creek @ Rowley Bridge,42.89409,-78.73209,"04120103",Buffalo-Eighteenmile
ECC01,Cayuga Creek @ Como Lake,42.89034,-78.65773,"04120103",Buffalo-Eighteenmile
ECC04,Cayuga Creek @ Town Line Rd,42.880062,-78.577822,"04120103",Buffalo-Eighteenmile
BC09,Buffalo Creek @ Borden Rd,42.85795,-78.7088,"04120103",Buffalo-Eighteenmile
SKM01,Smokes Creek @ Rt 5,42.813416,-78.842016,"04120103",Buffalo-Eighteenmile
SMK04,South Smokes @ Johnson St,42.812776,-78.826207,"04120103",Buffalo-Eighteenmile
SMK02,Smokes Creek @ South Shore Blvd,42.820609,-78.810143,"04120103",Buffalo-Eighteenmile
SMK03,Smokes Creek @ Fisher Rd,42.818789,-78.778324,"04120103",Buffalo-Eighteenmile
SMK05,South Smokes @ Lake Ave,42.7968,-78.803866,"04120103",Buffalo-Eighteenmile
RUSH02,Rush Creek @ Big Tree Rd,42.771575,-78.82188,"04120103",Buffalo-Eighteenmile
RUSH01,Rush Creek @ Milestrip,42.790254,-78.836995,"04120103",Buffalo-Eighteenmile
EMC01,Eighteenmile Creek @ Old Lake Shore Rd Bridge,42.712208,-78.966392,"04120103",Buffalo-Eighteenmile
EMC02,Eighteenmile Creek @ South Branch Confluence,42.700706,-78.904828,"04120103",Buffalo-Eighteenmile
BC08,Buffalo Creek @ Burchfield Nature Center,42.85469,-78.75361,"04120103",Buffalo-Eighteenmile
EMC03,Eighteenmile Creek @ Gowanda St. Rd Bridge,42.706475,-78.849177,"04120103",Buffalo-Eighteenmile
BC06,Oxbow Wetland,42.864931,-78.779865,"04120103",Buffalo-Eighteenmile
ECC03,Cayuga Creek @ Clinton Bridge,42.87105,-78.78378,"04120103",Buffalo-Eighteenmile
BC07,Buffalo Creek @ Sill,42.86442,-78.77888,"04120103",Buffalo-Eighteenmile
BC01,Buffalo Creek @ Elma Village Green,42.85171,-78.6354,"04120103",Buffalo-Eighteenmile
BC02,Buffalo Creek @ Elma Centennial,42.82139,-78.5837,"04120103",Buffalo-Eighteenmile
BC03,Hunters Creek @ Hunters Creek Co Park,42.73798,-78.54775,"04120103",Buffalo-Eighteenmile
BC04,Beaver Pond @ Beaver Meadow,42.672292,-78.38243,"04120103",Buffalo-Eighteenmile
BC05,Beaver Meadow Stream,42.672054,-78.404195,"04120103",Buffalo-Eighteenmile
ECC03,Cayuga Creek @ Clinton Bridge,42.87105,-78.78378,"04120103",Buffalo-Eighteenmile
ECC01,Cayuga Creek @ Como Lake,42.89034,-78.65773,"04120103",Buffalo-Eighteenmile
ECC04,Cayuga Creek @ Town Line Rd,42.880062,-78.577822,"04120103",Buffalo-Eighteenmile
ECC02,Cayuga Creek @ Rowley Bridge,42.89409,-78.73209,"04120103",Buffalo-Eighteenmile
BR01,Buffalo River @ Canalside,42.87588,-78.8791,"04120103",Buffalo-Eighteenmile
BR02,Buffalo River @ Riverfest Park,42.87014,-78.87071,"04120103",Buffalo-Eighteenmile
BR03,Buffalo River @ Red Jacket Park,42.86322,-78.85079,"04120103",Buffalo-Eighteenmile
BR04,Buffalo River @ Seneca Bluffs,42.86416,-78.81998,"04120103",Buffalo-Eighteenmile
CC02,Cazenovia Park downstream of falls,42.84608,-78.806276,"04120103",Buffalo-Eighteenmile
CC01,Cazenovia Park upstream of falls,42.84451,-78.80469,"04120103",Buffalo-Eighteenmile
CC03,Cazenovia Creek @ West Seneca Soccer Complex,42.8237,-78.76578,"04120103",Buffalo-Eighteenmile
CC04,Cazenovia Creek @ Mill Road Park,42.83066,-78.74337,"04120103",Buffalo-Eighteenmile
CC05,Cazenovia Creek @ Leydecker Bridge,42.83306,-78.71653,"04120103",Buffalo-Eighteenmile
SKM01,Smokes Creek @ Rt 5,42.813416,-78.842016,"04120103",Buffalo-Eighteenmile
SMK04,South Smokes @ Johnson St,42.812776,-78.826207,"04120103",Buffalo-Eighteenmile
SMK02,Smokes Creek @ South Shore Blvd,42.820609,-78.810143,"04120103",Buffalo-Eighteenmile
SMK03,Smokes Creek @ Fisher Rd,42.818789,-78.778324,"04120103",Buffalo-Eighteenmile
SMK05,South Smokes @ Lake Ave,42.7968,-78.803866,"04120103",Buffalo-Eighteenmile
RUSH02,Rush Creek @ Big Tree Rd,42.771575,-78.82188,"04120103",Buffalo-Eighteenmile
RUSH01,Rush Creek @ Milestrip,42.790254,-78.836995,"04120103",Buffalo-Eighteenmile
BC09,Buffalo Creek @ Borden Rd,42.85795,-78.7088,"04120103",Buffalo-Eighteenmile
BC08,Buffalo Creek @ Burchfield Nature Center,42.85469,-78.75361,"04120103",Buffalo-Eighteenmile
BC07,Buffalo Creek @ Sill,42.86442,-78.77888,"04120103",Buffalo-Eighteenmile
BC06,Oxbow Wetland,42.864931,-78.779865,"04120103",Buffalo-Eighteenmile
BC04,Beaver Pond @ Beaver Meadow,42.672292,-78.38243,"04120103",Buffalo-Eighteenmile
BC01,Buffalo Creek @ Elma Village Green,42.85171,-78.6354,"04120103",Buffalo-Eighteenmile
BC02,Buffalo Creek @ Elma Centennial,42.82139,-78.5837,"04120103",Buffalo-Eighteenmile
BC03,Hunters Creek @ Hunters Creek Co Park,42.73798,-78.54775,"04120103",Buffalo-Eighteenmile
BC05,Beaver Meadow Stream,42.672054,-78.404195,"04120103",Buffalo-Eighteenmile
EMC01,Eighteenmile Creek @ Old Lake Shore Rd Bridge,42.712208,-78.966392,"04120103",Buffalo-Eighteenmile
EMC02,Eighteenmile Creek @ South Branch Confluence,42.700706,-78.904828,"04120103",Buffalo-Eighteenmile
EMC03,Eighteenmile Creek @ Gowanda St. Rd Bridge,42.706475,-78.849177,"04120103",Buffalo-Eighteenmile
S2,Maumee River Farnsworth,41.486821,-83.733373,"04100009",Lower Maumee
S3,Maumee River Side Cut,41.553231,-83.671532,"04100009",Lower Maumee
S1,Maumee River Providence,41.416439,-83.86972,"04100009",Lower Maumee
S3,Maumee River Side Cut,41.553231,-83.671532,"04100009",Lower Maumee
S2,Maumee River Farnsworth,41.486821,-83.733373,"04100009",Lower Maumee
S3,Maumee River Side Cut,41.553231,-83.671532,"04100009",Lower Maumee
S2,Maumee River Farnsworth,41.486821,-83.733373,"04100009",Lower Maumee
S1,Maumee River Providence,41.416439,-83.86972,"04100009",Lower Maumee
S2,Maumee River Farnsworth,41.486821,-83.733373,"04100009",Lower Maumee
S1,Maumee River Providence,41.416439,-83.86972,"04100009",Lower Maumee
S3,Maumee River Side Cut,41.553231,-83.671532,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
SH,Scott High School,41.6326,-83.587,"04100009",Lower Maumee
SH,Scott High School,41.6326,-83.587,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
SH,Scott High School,41.6326,-83.587,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
SH,Scott High School,41.6326,-83.587,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
SH,Scott High School,41.6326,-83.587,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
WE,Wildwood Environmental Academy,41.6166,-83.6424,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
BE,Beverly Elementary,41.60509,-83.6066,"04100009",Lower Maumee
SJ,St. John's Jesuit,41.61375,-83.6785,"04100009",Lower Maumee
SH,Scott High School,41.6326,-83.587,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
BE,Beverly Elementary,41.60509,-83.6066,"04100009",Lower Maumee
SJ,St. John's Jesuit,41.61375,-83.6785,"04100009",Lower Maumee
GM,Gateway Middle School,41.4873,-83.734,"04100009",Lower Maumee
BE,Beverly Elementary,41.60509,-83.6066,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
AW,Anthony Wayne High School,41.53479,-83.7797,"04100009",Lower Maumee
MS,Marshall STEMM Academy,41.63692,-83.5339,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
NE,Navarre Elementary,41.55338,-83.6719,"04100009",Lower Maumee
MCS,McKinley STEMM Academy,41.55298,-83.6703,"04100009",Lower Maumee
GM,Gateway Middle School,41.4873,-83.734,"04100009",Lower Maumee
MCS,McKinley STEMM Academy,41.55298,-83.6703,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
AW,Anthony Wayne High School,41.53479,-83.7797,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
WE,Wildwood Environmental Academy,41.6166,-83.6424,"04100009",Lower Maumee
MA,Maritime Academy of Toledo,41.65358,-83.5261,"04100009",Lower Maumee
MS,Marshall STEMM Academy,41.63692,-83.5339,"04100009",Lower Maumee
MCS,McKinley STEMM Academy,41.55298,-83.6703,"04100009",Lower Maumee
MS,Marshall STEMM Academy,41.63692,-83.5339,"04100009",Lower Maumee
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
CH,Clay High School,41.64806,-83.4189,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
EM,Eastwood Middle School,41.40892,-83.4567,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
LH,Lake High School,41.56418,-83.4721,"04100010",Cedar-Portage
Harris rd,Harris rd,41.3384,-82.7487,"04100011",Sandusky
Strecker Rd,Strecker Rd East,41.32476,-82.76771,"04100011",Sandusky
Columbus Ave,Columbus Ave,41.42973,-82.69276,"04100011",Sandusky
Patten-tract Rd,Patten-tract Rd,41.36535,-82.72794,"04100011",Sandusky
Oakland Cemetery,Oakland Cemetery,41.429,-82.68538,"04100011",Sandusky
Perkins Ave,Perkins Ave,41.43256,-82.68365,"04100011",Sandusky
Bogart Rd,Bogart Rd,41.3965,-82.70852,"04100011",Sandusky
Mills Creek Golf Course,Mills Creek Golf Course,41.44062,-82.73209,"04100011",Sandusky
Strub Rd,Strub Rd,41.40961,-82.73696,"04100011",Sandusky
Miller Rd West,Miller Rd West,41.37573,-82.77488,"04100011",Sandusky
Strecker Rd,Strecker Rd East,41.32476,-82.76771,"04100011",Sandusky
Bogart Rd,Bogart Rd,41.3965,-82.70852,"04100011",Sandusky
Oakland Cemetery,Oakland Cemetery,41.429,-82.68538,"04100011",Sandusky
Columbus Ave,Columbus Ave,41.42973,-82.69276,"04100011",Sandusky
Perkins Ave,Perkins Ave,41.43256,-82.68365,"04100011",Sandusky
Patten-tract Rd,Patten-tract Rd,41.36535,-82.72794,"04100011",Sandusky
Harris rd,Harris rd,41.3384,-82.7487,"04100011",Sandusky
Mills Creek Golf Course,Mills Creek Golf Course,41.44062,-82.73209,"04100011",Sandusky
Strub Rd,Strub Rd,41.40961,-82.73696,"04100011",Sandusky
Miller Rd West,Miller Rd West,41.37573,-82.77488,"04100011",Sandusky
Columbus Ave,Columbus Ave,41.42973,-82.69276,"04100011",Sandusky
Bogart Rd,Bogart Rd,41.3965,-82.70852,"04100011",Sandusky
Patten-tract Rd,Patten-tract Rd,41.36535,-82.72794,"04100011",Sandusky
Oakland Cemetery,Oakland Cemetery,41.429,-82.68538,"04100011",Sandusky
Harris rd,Harris rd,41.3384,-82.7487,"04100011",Sandusky
Perkins Ave,Perkins Ave,41.43256,-82.68365,"04100011",Sandusky
Strecker Rd,Strecker Rd East,41.32476,-82.76771,"04100011",Sandusky
Mills Creek Golf Course,Mills Creek Golf Course,41.44062,-82.73209,"04100011",Sandusky
Strub Rd,Strub Rd,41.40961,-82.73696,"04100011",Sandusky
Miller Rd West,Miller Rd West,41.37573,-82.77488,"04100011",Sandusky
Columbus Ave,Columbus Ave,41.42973,-82.69276,"04100011",Sandusky
Perkins Ave,Perkins Ave,41.43256,-82.68365,"04100011",Sandusky
Oakland Cemetery,Oakland Cemetery,41.429,-82.68538,"04100011",Sandusky
Bogart Rd,Bogart Rd,41.3965,-82.70852,"04100011",Sandusky
Patten-tract Rd,Patten-tract Rd,41.36535,-82.72794,"04100011",Sandusky
